movie_id,title,runtime_minutes,genres,average_rating,num_votes,release_date,production_budget,domestic_gross,worldwide_gross,studio,year,roi_domestic,roi_worldwide
tt0337692,On the Road,124.0,Adventure,6.1,37886,2013-03-22,25000000,720828,9313302,IFC,2012,0.02883312,0.37253208
tt0337692,On the Road,124.0,Drama,6.1,37886,2013-03-22,25000000,720828,9313302,IFC,2012,0.02883312,0.37253208
tt0337692,On the Road,124.0,Romance,6.1,37886,2013-03-22,25000000,720828,9313302,IFC,2012,0.02883312,0.37253208
tt4339118,On the Road,89.0,Drama,6.0,6,2013-03-22,25000000,720828,9313302,IFC,2012,0.02883312,0.37253208
tt5647250,On the Road,121.0,Drama,5.7,127,2013-03-22,25000000,720828,9313302,IFC,2012,0.02883312,0.37253208
tt0359950,The Secret Life of Walter Mitty,114.0,Adventure,7.3,275300,2013-12-25,91000000,58236838,187861183,Fox,2013,0.6399652527472528,2.0644086043956045
tt0359950,The Secret Life of Walter Mitty,114.0,Comedy,7.3,275300,2013-12-25,91000000,58236838,187861183,Fox,2013,0.6399652527472528,2.0644086043956045
tt0359950,The Secret Life of Walter Mitty,114.0,Drama,7.3,275300,2013-12-25,91000000,58236838,187861183,Fox,2013,0.6399652527472528,2.0644086043956045
tt0365907,A Walk Among the Tombstones,114.0,Action,6.5,105116,2014-09-19,28000000,26017685,62108587,Uni.,2014,0.9292030357142858,2.2181638214285715
tt0365907,A Walk Among the Tombstones,114.0,Crime,6.5,105116,2014-09-19,28000000,26017685,62108587,Uni.,2014,0.9292030357142858,2.2181638214285715
tt0365907,A Walk Among the Tombstones,114.0,Drama,6.5,105116,2014-09-19,28000000,26017685,62108587,Uni.,2014,0.9292030357142858,2.2181638214285715
tt0369610,Jurassic World,124.0,Action,7.0,539338,2015-06-12,215000000,652270625,1648854864,Uni.,2015,3.0338168604651163,7.669092390697674
tt0369610,Jurassic World,124.0,Adventure,7.0,539338,2015-06-12,215000000,652270625,1648854864,Uni.,2015,3.0338168604651163,7.669092390697674
tt0369610,Jurassic World,124.0,Sci-Fi,7.0,539338,2015-06-12,215000000,652270625,1648854864,Uni.,2015,3.0338168604651163,7.669092390697674
tt0376136,The Rum Diary,119.0,Comedy,6.2,94787,2011-10-28,45000000,13109815,21544732,FD,2011,0.29132922222222224,0.4787718222222222
tt0376136,The Rum Diary,119.0,Drama,6.2,94787,2011-10-28,45000000,13109815,21544732,FD,2011,0.29132922222222224,0.4787718222222222
tt0383010,The Three Stooges,92.0,Comedy,5.1,28570,2012-04-13,30000000,44338224,54052249,Fox,2012,1.4779408,1.8017416333333334
tt0383010,The Three Stooges,92.0,Family,5.1,28570,2012-04-13,30000000,44338224,54052249,Fox,2012,1.4779408,1.8017416333333334
tt0398286,Tangled,100.0,Adventure,7.8,366366,2010-11-24,260000000,200821936,586477240,BV,2010,0.7723920615384615,2.255681692307692
tt0398286,Tangled,100.0,Animation,7.8,366366,2010-11-24,260000000,200821936,586477240,BV,2010,0.7723920615384615,2.255681692307692
tt0398286,Tangled,100.0,Comedy,7.8,366366,2010-11-24,260000000,200821936,586477240,BV,2010,0.7723920615384615,2.255681692307692
tt0401729,John Carter,132.0,Action,6.6,241792,2012-03-09,275000000,73058679,282778100,BV,2012,0.26566792363636366,1.028284
tt0401729,John Carter,132.0,Adventure,6.6,241792,2012-03-09,275000000,73058679,282778100,BV,2012,0.26566792363636366,1.028284
tt0401729,John Carter,132.0,Sci-Fi,6.6,241792,2012-03-09,275000000,73058679,282778100,BV,2012,0.26566792363636366,1.028284
tt0427152,Dinner for Schmucks,114.0,Comedy,5.9,91546,2010-07-30,69000000,73026337,86796502,P/DW,2010,1.0583527101449275,1.2579203188405796
tt0429493,The A-Team,117.0,Action,6.8,235256,2010-06-11,110000000,77222099,177241171,Fox,2010,0.7020190818181818,1.6112833727272726
tt0429493,The A-Team,117.0,Adventure,6.8,235256,2010-06-11,110000000,77222099,177241171,Fox,2010,0.7020190818181818,1.6112833727272726
tt0429493,The A-Team,117.0,Thriller,6.8,235256,2010-06-11,110000000,77222099,177241171,Fox,2010,0.7020190818181818,1.6112833727272726
tt0431021,The Possession,92.0,Horror,5.9,53649,2012-08-31,14000000,49130588,82925064,LGF,2012,3.5093277142857144,5.9232188571428575
tt0431021,The Possession,92.0,Mystery,5.9,53649,2012-08-31,14000000,49130588,82925064,LGF,2012,3.5093277142857144,5.9232188571428575
tt0431021,The Possession,92.0,Thriller,5.9,53649,2012-08-31,14000000,49130588,82925064,LGF,2012,3.5093277142857144,5.9232188571428575
tt0433035,Real Steel,127.0,Action,7.1,283534,2011-10-07,110000000,85463309,263880341,BV,2011,0.7769391727272728,2.398912190909091
tt0433035,Real Steel,127.0,Drama,7.1,283534,2011-10-07,110000000,85463309,263880341,BV,2011,0.7769391727272728,2.398912190909091
tt0433035,Real Steel,127.0,Family,7.1,283534,2011-10-07,110000000,85463309,263880341,BV,2011,0.7769391727272728,2.398912190909091
tt0435651,The Giver,97.0,Drama,6.5,104999,2014-08-15,25000000,45090374,66540205,Wein.,2014,1.80361496,2.6616082
tt0435651,The Giver,97.0,Romance,6.5,104999,2014-08-15,25000000,45090374,66540205,Wein.,2014,1.80361496,2.6616082
tt0435651,The Giver,97.0,Sci-Fi,6.5,104999,2014-08-15,25000000,45090374,66540205,Wein.,2014,1.80361496,2.6616082
tt0435761,Toy Story 3,103.0,Adventure,8.3,682218,2010-06-18,200000000,415004880,1068879522,BV,2010,2.0750244,5.34439761
tt0435761,Toy Story 3,103.0,Animation,8.3,682218,2010-06-18,200000000,415004880,1068879522,BV,2010,2.0750244,5.34439761
tt0435761,Toy Story 3,103.0,Comedy,8.3,682218,2010-06-18,200000000,415004880,1068879522,BV,2010,2.0750244,5.34439761
tt0443272,Lincoln,150.0,Biography,7.4,228701,2012-11-09,65000000,182207973,273346281,BV,2012,2.8031995846153848,4.2053274
tt0443272,Lincoln,150.0,Drama,7.4,228701,2012-11-09,65000000,182207973,273346281,BV,2012,2.8031995846153848,4.2053274
tt0443272,Lincoln,150.0,History,7.4,228701,2012-11-09,65000000,182207973,273346281,BV,2012,2.8031995846153848,4.2053274
tt0443465,Before We Go,95.0,Comedy,6.8,45181,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt0443465,Before We Go,95.0,Drama,6.8,45181,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt0443465,Before We Go,95.0,Romance,6.8,45181,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt4453750,Before We Go,84.0,Documentary,7.0,22,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt4453750,Before We Go,84.0,Drama,7.0,22,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt4453750,Before We Go,84.0,News,7.0,22,2015-09-04,3000000,37151,483938,RTWC,2015,0.012383666666666666,0.16131266666666666
tt0448694,Puss in Boots,90.0,Action,6.6,133355,2011-10-28,130000000,149260504,554987477,P/DW,2011,1.148157723076923,4.269134438461538
tt0448694,Puss in Boots,90.0,Adventure,6.6,133355,2011-10-28,130000000,149260504,554987477,P/DW,2011,1.148157723076923,4.269134438461538
tt0448694,Puss in Boots,90.0,Animation,6.6,133355,2011-10-28,130000000,149260504,554987477,P/DW,2011,1.148157723076923,4.269134438461538
tt0451279,Wonder Woman,141.0,Action,7.5,487527,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt0451279,Wonder Woman,141.0,Adventure,7.5,487527,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt0451279,Wonder Woman,141.0,Fantasy,7.5,487527,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt4028068,Wonder Woman,60.0,Sci-Fi,4.2,20,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt4283448,Wonder Woman,75.0,Documentary,6.9,13,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt4283448,Wonder Woman,75.0,Drama,6.9,13,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt4283448,Wonder Woman,75.0,Sport,6.9,13,2017-06-02,150000000,412563408,821133378,WB,2017,2.75042272,5.47422252
tt0454876,Life of Pi,127.0,Adventure,7.9,535836,2012-11-21,120000000,124987022,620912003,Fox,2012,1.0415585166666668,5.174266691666666
tt0454876,Life of Pi,127.0,Drama,7.9,535836,2012-11-21,120000000,124987022,620912003,Fox,2012,1.0415585166666668,5.174266691666666
tt0454876,Life of Pi,127.0,Fantasy,7.9,535836,2012-11-21,120000000,124987022,620912003,Fox,2012,1.0415585166666668,5.174266691666666
tt0455407,The Crazies,101.0,Horror,6.5,104465,2010-02-26,19000000,39123589,56445534,Over.,2010,2.0591362631578947,2.9708175789473685
tt0455407,The Crazies,101.0,Thriller,6.5,104465,2010-02-26,19000000,39123589,56445534,Over.,2010,2.0591362631578947,2.9708175789473685
tt0455944,The Equalizer,132.0,Action,7.2,302302,2014-09-26,55000000,101530738,192903624,Sony,2014,1.8460134181818182,3.507338618181818
tt0455944,The Equalizer,132.0,Crime,7.2,302302,2014-09-26,55000000,101530738,192903624,Sony,2014,1.8460134181818182,3.507338618181818
tt0455944,The Equalizer,132.0,Thriller,7.2,302302,2014-09-26,55000000,101530738,192903624,Sony,2014,1.8460134181818182,3.507338618181818
tt0458339,Captain America: The First Avenger,124.0,Action,6.9,668137,2011-07-22,140000000,176654505,370569776,Par.,2011,1.2618178928571429,2.6469269714285715
tt0458339,Captain America: The First Avenger,124.0,Adventure,6.9,668137,2011-07-22,140000000,176654505,370569776,Par.,2011,1.2618178928571429,2.6469269714285715
tt0458339,Captain America: The First Avenger,124.0,Sci-Fi,6.9,668137,2011-07-22,140000000,176654505,370569776,Par.,2011,1.2618178928571429,2.6469269714285715
tt0464154,Piranha 3D,88.0,Comedy,5.4,81327,2010-08-20,24000000,25003155,83660160,W/Dim.,2010,1.041798125,3.48584
tt0464154,Piranha 3D,88.0,Horror,5.4,81327,2010-08-20,24000000,25003155,83660160,W/Dim.,2010,1.041798125,3.48584
tt0466893,Margaret,150.0,Drama,6.5,14708,2011-09-30,14000000,47185,623292,FoxS,2011,0.003370357142857143,0.04452085714285714
tt0470752,Ex Machina,108.0,Drama,7.7,424542,2015-04-10,13000000,25440971,38358392,A24,2015,1.9569977692307692,2.9506455384615387
tt0470752,Ex Machina,108.0,Mystery,7.7,424542,2015-04-10,13000000,25440971,38358392,A24,2015,1.9569977692307692,2.9506455384615387
tt0470752,Ex Machina,108.0,Sci-Fi,7.7,424542,2015-04-10,13000000,25440971,38358392,A24,2015,1.9569977692307692,2.9506455384615387
tt0471042,Tower Heist,104.0,Action,6.2,125102,2011-11-04,85000000,78046570,150422946,Uni.,2011,0.9181949411764706,1.7696817176470587
tt0471042,Tower Heist,104.0,Comedy,6.2,125102,2011-11-04,85000000,78046570,150422946,Uni.,2011,0.9181949411764706,1.7696817176470587
tt0471042,Tower Heist,104.0,Crime,6.2,125102,2011-11-04,85000000,78046570,150422946,Uni.,2011,0.9181949411764706,1.7696817176470587
tt0472181,The Smurfs,103.0,Adventure,5.5,77577,2011-07-29,110000000,142614158,563749323,Sony,2011,1.2964923454545454,5.124993845454545
tt0472181,The Smurfs,103.0,Animation,5.5,77577,2011-07-29,110000000,142614158,563749323,Sony,2011,1.2964923454545454,5.124993845454545
tt0472181,The Smurfs,103.0,Comedy,5.5,77577,2011-07-29,110000000,142614158,563749323,Sony,2011,1.2964923454545454,5.124993845454545
tt0472399,The Mechanic,93.0,Action,6.6,141254,2011-01-28,42500000,29121498,76347393,CBS,2011,0.6852117176470588,1.7964092470588235
tt0472399,The Mechanic,93.0,Crime,6.6,141254,2011-01-28,42500000,29121498,76347393,CBS,2011,0.6852117176470588,1.7964092470588235
tt0472399,The Mechanic,93.0,Thriller,6.6,141254,2011-01-28,42500000,29121498,76347393,CBS,2011,0.6852117176470588,1.7964092470588235
tt0475290,"Hail, Caesar!",106.0,Comedy,6.3,111422,2016-02-05,22000000,30080225,64160680,Uni.,2016,1.3672829545454546,2.9163945454545455
tt0475290,"Hail, Caesar!",106.0,Drama,6.3,111422,2016-02-05,22000000,30080225,64160680,Uni.,2016,1.3672829545454546,2.9163945454545455
tt0475290,"Hail, Caesar!",106.0,Music,6.3,111422,2016-02-05,22000000,30080225,64160680,Uni.,2016,1.3672829545454546,2.9163945454545455
tt0477080,Unstoppable,98.0,Action,6.8,173019,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt0477080,Unstoppable,98.0,Thriller,6.8,173019,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt3070502,Unstoppable,65.0,Documentary,4.3,551,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt9225192,Unstoppable,116.0,Action,6.5,576,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt9225192,Unstoppable,116.0,Crime,6.5,576,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt9906218,Unstoppable,84.0,Documentary,8.1,8,2010-11-12,95000000,81562942,165720921,Fox,2010,0.8585572842105264,1.744430747368421
tt0478304,The Tree of Life,139.0,Drama,6.8,156266,2011-05-27,35000000,13305665,61721826,FoxS,2011,0.38016185714285716,1.7634807428571428
tt0478304,The Tree of Life,139.0,Fantasy,6.8,156266,2011-05-27,35000000,13305665,61721826,FoxS,2011,0.38016185714285716,1.7634807428571428
tt0478970,Ant-Man,117.0,Action,7.3,501213,2015-07-17,130000000,180202163,518858449,BV,2015,1.3861704846153846,3.9912188384615384
tt0478970,Ant-Man,117.0,Adventure,7.3,501213,2015-07-17,130000000,180202163,518858449,BV,2015,1.3861704846153846,3.9912188384615384
tt0478970,Ant-Man,117.0,Comedy,7.3,501213,2015-07-17,130000000,180202163,518858449,BV,2015,1.3861704846153846,3.9912188384615384
tt0479997,Season of the Witch,95.0,Action,5.4,85777,2011-01-07,40000000,24827228,91126600,Rela.,2011,0.6206807,2.278165
tt0479997,Season of the Witch,95.0,Adventure,5.4,85777,2011-01-07,40000000,24827228,91126600,Rela.,2011,0.6206807,2.278165
tt0479997,Season of the Witch,95.0,Fantasy,5.4,85777,2011-01-07,40000000,24827228,91126600,Rela.,2011,0.6206807,2.278165
tt0480255,The Losers,97.0,Action,6.4,83876,2010-04-23,25000000,23591432,29863840,WB,2010,0.94365728,1.1945536
tt0480255,The Losers,97.0,Adventure,6.4,83876,2010-04-23,25000000,23591432,29863840,WB,2010,0.94365728,1.1945536
tt0480255,The Losers,97.0,Crime,6.4,83876,2010-04-23,25000000,23591432,29863840,WB,2010,0.94365728,1.1945536
tt3746918,The Losers,112.0,Drama,1.7,70,2010-04-23,25000000,23591432,29863840,WB,2010,0.94365728,1.1945536
tt0480687,Hall Pass,105.0,Comedy,5.9,113775,2011-02-25,68000000,45060734,87173475,WB (NL),2011,0.6626578529411765,1.281962867647059
tt0480687,Hall Pass,105.0,Romance,5.9,113775,2011-02-25,68000000,45060734,87173475,WB (NL),2011,0.6626578529411765,1.281962867647059
tt0481499,The Croods,98.0,Action,7.2,176699,2013-03-22,135000000,187168425,573068425,Fox,2013,1.3864327777777778,4.244951296296296
tt0481499,The Croods,98.0,Adventure,7.2,176699,2013-03-22,135000000,187168425,573068425,Fox,2013,1.3864327777777778,4.244951296296296
tt0481499,The Croods,98.0,Animation,7.2,176699,2013-03-22,135000000,187168425,573068425,Fox,2013,1.3864327777777778,4.244951296296296
tt0485985,Red Tails,125.0,Action,5.9,31815,2012-01-20,58000000,49876377,50365498,Fox,2012,0.8599375344827587,0.8683706551724137
tt0485985,Red Tails,125.0,Adventure,5.9,31815,2012-01-20,58000000,49876377,50365498,Fox,2012,0.8599375344827587,0.8683706551724137
tt0485985,Red Tails,125.0,Drama,5.9,31815,2012-01-20,58000000,49876377,50365498,Fox,2012,0.8599375344827587,0.8683706551724137
tt0491152,Something Borrowed,112.0,Comedy,5.9,54314,2011-05-06,35000000,39046489,65084116,WB,2011,1.1156139714285713,1.8595461714285715
tt0491152,Something Borrowed,112.0,Drama,5.9,54314,2011-05-06,35000000,39046489,65084116,WB,2011,1.1156139714285713,1.8595461714285715
tt0491152,Something Borrowed,112.0,Romance,5.9,54314,2011-05-06,35000000,39046489,65084116,WB,2011,1.1156139714285713,1.8595461714285715
tt0491203,Tulip Fever,105.0,Drama,6.2,15037,2017-09-01,25000000,2455635,6792768,Wein.,2017,0.0982254,0.27171072
tt0491203,Tulip Fever,105.0,History,6.2,15037,2017-09-01,25000000,2455635,6792768,Wein.,2017,0.0982254,0.27171072
tt0491203,Tulip Fever,105.0,Romance,6.2,15037,2017-09-01,25000000,2455635,6792768,Wein.,2017,0.0982254,0.27171072
tt0492389,Furry Vengeance,92.0,Comedy,3.8,14700,2010-04-30,35000000,17630465,39340177,Sum.,2010,0.5037275714285714,1.124005057142857
tt0492389,Furry Vengeance,92.0,Family,3.8,14700,2010-04-30,35000000,17630465,39340177,Sum.,2010,0.5037275714285714,1.124005057142857
tt0493949,Ramona and Beezus,103.0,Adventure,6.6,16086,2010-07-23,15000000,26167002,27469621,Fox,2010,1.7444668,1.8313080666666666
tt0493949,Ramona and Beezus,103.0,Comedy,6.6,16086,2010-07-23,15000000,26167002,27469621,Fox,2010,1.7444668,1.8313080666666666
tt0493949,Ramona and Beezus,103.0,Family,6.6,16086,2010-07-23,15000000,26167002,27469621,Fox,2010,1.7444668,1.8313080666666666
tt0498381,Rings,102.0,Drama,4.5,34151,2017-02-03,25000000,27793018,82917283,Par.,2017,1.11172072,3.31669132
tt0498381,Rings,102.0,Horror,4.5,34151,2017-02-03,25000000,27793018,82917283,Par.,2017,1.11172072,3.31669132
tt0498381,Rings,102.0,Mystery,4.5,34151,2017-02-03,25000000,27793018,82917283,Par.,2017,1.11172072,3.31669132
tt0763831,A Thousand Words,91.0,Comedy,5.9,36387,2012-03-09,40000000,18450127,20790486,P/DW,2012,0.461253175,0.51976215
tt0763831,A Thousand Words,91.0,Drama,5.9,36387,2012-03-09,40000000,18450127,20790486,P/DW,2012,0.461253175,0.51976215
tt0770703,What's Your Number?,106.0,Comedy,6.1,67922,2011-09-30,20000000,14011084,30163785,Fox,2011,0.7005542,1.50818925
tt0770703,What's Your Number?,106.0,Romance,6.1,67922,2011-09-30,20000000,14011084,30163785,Fox,2011,0.7005542,1.50818925
tt0770802,Samsara,102.0,Documentary,8.5,29725,2012-08-24,4000000,2672413,5966671,Osci.,2012,0.66810325,1.49166775
tt0770802,Samsara,102.0,Music,8.5,29725,2012-08-24,4000000,2672413,5966671,Osci.,2012,0.66810325,1.49166775
tt0770828,Man of Steel,143.0,Action,7.1,647288,2013-06-14,225000000,291045518,667999518,WB,2013,1.2935356355555556,2.9688867466666666
tt0770828,Man of Steel,143.0,Adventure,7.1,647288,2013-06-14,225000000,291045518,667999518,WB,2013,1.2935356355555556,2.9688867466666666
tt0770828,Man of Steel,143.0,Sci-Fi,7.1,647288,2013-06-14,225000000,291045518,667999518,WB,2013,1.2935356355555556,2.9688867466666666
tt0780653,The Wolfman,103.0,Drama,5.8,97873,2010-02-12,150000000,62189884,142634358,Uni.,2010,0.41459922666666665,0.95089572
tt0780653,The Wolfman,103.0,Fantasy,5.8,97873,2010-02-12,150000000,62189884,142634358,Uni.,2010,0.41459922666666665,0.95089572
tt0780653,The Wolfman,103.0,Horror,5.8,97873,2010-02-12,150000000,62189884,142634358,Uni.,2010,0.41459922666666665,0.95089572
tt0787474,The Boxtrolls,96.0,Adventure,6.8,50763,2014-09-26,60000000,50837305,111946251,Focus,2014,0.8472884166666667,1.86577085
tt0787474,The Boxtrolls,96.0,Animation,6.8,50763,2014-09-26,60000000,50837305,111946251,Focus,2014,0.8472884166666667,1.86577085
tt0787474,The Boxtrolls,96.0,Comedy,6.8,50763,2014-09-26,60000000,50837305,111946251,Focus,2014,0.8472884166666667,1.86577085
tt0787524,The Man Who Knew Infinity,108.0,Biography,7.2,43575,2016-04-29,10000000,3877922,12382122,IFC,2016,0.3877922,1.2382122
tt0787524,The Man Who Knew Infinity,108.0,Drama,7.2,43575,2016-04-29,10000000,3877922,12382122,IFC,2016,0.3877922,1.2382122
tt0790628,The Incredible Burt Wonderstone,100.0,Adventure,5.9,67549,2013-03-15,32000000,22537881,27392609,WB (NL),2013,0.70430878125,0.85601903125
tt0790628,The Incredible Burt Wonderstone,100.0,Comedy,5.9,67549,2013-03-15,32000000,22537881,27392609,WB (NL),2013,0.70430878125,0.85601903125
tt0790628,The Incredible Burt Wonderstone,100.0,Fantasy,5.9,67549,2013-03-15,32000000,22537881,27392609,WB (NL),2013,0.70430878125,0.85601903125
tt0790636,Dallas Buyers Club,117.0,Biography,8.0,402462,2013-11-01,5000000,27298285,60611845,Focus,2013,5.459657,12.122369
tt0790636,Dallas Buyers Club,117.0,Drama,8.0,402462,2013-11-01,5000000,27298285,60611845,Focus,2013,5.459657,12.122369
tt0790724,Jack Reacher,130.0,Action,7.0,284547,2012-12-21,60000000,80070736,217370736,Par.,2012,1.3345122666666667,3.6228456
tt0790724,Jack Reacher,130.0,Crime,7.0,284547,2012-12-21,60000000,80070736,217370736,Par.,2012,1.3345122666666667,3.6228456
tt0790724,Jack Reacher,130.0,Thriller,7.0,284547,2012-12-21,60000000,80070736,217370736,Par.,2012,1.3345122666666667,3.6228456
tt0790736,R.I.P.D.,96.0,Action,5.6,109078,2013-07-19,130000000,33618855,79076678,Uni.,2013,0.2586065769230769,0.6082821384615384
tt0790736,R.I.P.D.,96.0,Adventure,5.6,109078,2013-07-19,130000000,33618855,79076678,Uni.,2013,0.2586065769230769,0.6082821384615384
tt0790736,R.I.P.D.,96.0,Comedy,5.6,109078,2013-07-19,130000000,33618855,79076678,Uni.,2013,0.2586065769230769,0.6082821384615384
tt0800369,Thor,115.0,Action,7.0,683264,2011-05-06,150000000,181030624,449326618,Par.,2011,1.2068708266666666,2.995510786666667
tt0800369,Thor,115.0,Adventure,7.0,683264,2011-05-06,150000000,181030624,449326618,Par.,2011,1.2068708266666666,2.995510786666667
tt0800369,Thor,115.0,Fantasy,7.0,683264,2011-05-06,150000000,181030624,449326618,Par.,2011,1.2068708266666666,2.995510786666667
tt0803096,Warcraft,123.0,Action,6.9,225557,2016-06-10,160000000,47225655,425522281,Uni.,2016,0.29516034375,2.65951425625
tt0803096,Warcraft,123.0,Adventure,6.9,225557,2016-06-10,160000000,47225655,425522281,Uni.,2016,0.29516034375,2.65951425625
tt0803096,Warcraft,123.0,Fantasy,6.9,225557,2016-06-10,160000000,47225655,425522281,Uni.,2016,0.29516034375,2.65951425625
tt0804497,It's Kind of a Funny Story,101.0,Comedy,7.1,125583,2010-10-08,8000000,6363628,6632950,Focus,2010,0.7954535,0.82911875
tt0804497,It's Kind of a Funny Story,101.0,Drama,7.1,125583,2010-10-08,8000000,6363628,6632950,Focus,2010,0.7954535,0.82911875
tt0804497,It's Kind of a Funny Story,101.0,Romance,7.1,125583,2010-10-08,8000000,6363628,6632950,Focus,2010,0.7954535,0.82911875
tt0804509,The Mule,100.0,Comedy,6.2,653,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt0804509,The Mule,100.0,Drama,6.2,653,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt2130270,The Mule,103.0,Comedy,6.3,5788,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt2130270,The Mule,103.0,Crime,6.3,5788,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt2130270,The Mule,103.0,Drama,6.3,5788,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt7959026,The Mule,116.0,Crime,7.1,58955,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt7959026,The Mule,116.0,Drama,7.1,58955,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt7959026,The Mule,116.0,Thriller,7.1,58955,2018-12-14,50000000,103804407,170857676,WB,2018,2.07608814,3.41715352
tt0808510,Tooth Fairy,101.0,Comedy,5.0,37939,2010-01-22,48000000,60022256,112610386,Fox,2010,1.2504636666666666,2.346049708333333
tt0808510,Tooth Fairy,101.0,Family,5.0,37939,2010-01-22,48000000,60022256,112610386,Fox,2010,1.2504636666666666,2.346049708333333
tt0808510,Tooth Fairy,101.0,Fantasy,5.0,37939,2010-01-22,48000000,60022256,112610386,Fox,2010,1.2504636666666666,2.346049708333333
tt7906260,Tooth Fairy,86.0,Horror,2.6,64,2010-01-22,48000000,60022256,112610386,Fox,2010,1.2504636666666666,2.346049708333333
tt0810913,Jack and Jill,91.0,Comedy,3.3,71361,2011-11-11,79000000,74158157,150519217,Sony,2011,0.9387108481012658,1.9053065443037975
tt0810922,Take Me Home Tonight,97.0,Comedy,6.3,48393,2011-03-04,19000000,6928068,7576604,Rela.,2011,0.3646351578947368,0.3987686315789474
tt0810922,Take Me Home Tonight,97.0,Drama,6.3,48393,2011-03-04,19000000,6928068,7576604,Rela.,2011,0.3646351578947368,0.3987686315789474
tt0810922,Take Me Home Tonight,97.0,Romance,6.3,48393,2011-03-04,19000000,6928068,7576604,Rela.,2011,0.3646351578947368,0.3987686315789474
tt0815236,She's Out of My League,104.0,Comedy,6.4,117245,2010-03-12,20000000,32010860,48680977,Par.,2010,1.600543,2.43404885
tt0815236,She's Out of My League,104.0,Romance,6.4,117245,2010-03-12,20000000,32010860,48680977,Par.,2010,1.600543,2.43404885
tt0816442,The Book Thief,131.0,Drama,7.6,119023,2013-11-08,19000000,21488481,76086711,Fox,2013,1.1309726842105263,4.004563736842106
tt0816442,The Book Thief,131.0,War,7.6,119023,2013-11-08,19000000,21488481,76086711,Fox,2013,1.1309726842105263,4.004563736842106
tt0816692,Interstellar,169.0,Adventure,8.6,1299334,2014-11-05,165000000,188017894,666379375,Par.,2014,1.1395023878787878,4.038662878787878
tt0816692,Interstellar,169.0,Drama,8.6,1299334,2014-11-05,165000000,188017894,666379375,Par.,2014,1.1395023878787878,4.038662878787878
tt0816692,Interstellar,169.0,Sci-Fi,8.6,1299334,2014-11-05,165000000,188017894,666379375,Par.,2014,1.1395023878787878,4.038662878787878
tt0816711,World War Z,116.0,Action,7.0,553751,2013-06-21,190000000,202359711,531514650,Par.,2013,1.0650511105263158,2.7974455263157894
tt0816711,World War Z,116.0,Adventure,7.0,553751,2013-06-21,190000000,202359711,531514650,Par.,2013,1.0650511105263158,2.7974455263157894
tt0816711,World War Z,116.0,Horror,7.0,553751,2013-06-21,190000000,202359711,531514650,Par.,2013,1.0650511105263158,2.7974455263157894
tt0817177,Flipped,90.0,Comedy,7.7,74937,2010-08-06,14000000,1755212,4289993,WB,2010,0.12537228571428571,0.3064280714285714
tt0817177,Flipped,90.0,Drama,7.7,74937,2010-08-06,14000000,1755212,4289993,WB,2010,0.12537228571428571,0.3064280714285714
tt0817177,Flipped,90.0,Romance,7.7,74937,2010-08-06,14000000,1755212,4289993,WB,2010,0.12537228571428571,0.3064280714285714
tt2388050,Flipped,90.0,Drama,6.0,440,2010-08-06,14000000,1755212,4289993,WB,2010,0.12537228571428571,0.3064280714285714
tt2388050,Flipped,90.0,Thriller,6.0,440,2010-08-06,14000000,1755212,4289993,WB,2010,0.12537228571428571,0.3064280714285714
tt0817230,Valentine's Day,125.0,Comedy,5.7,107171,2010-02-12,52000000,110485654,217569328,WB (NL),2010,2.1247241153846153,4.184025538461539
